ID,Modalitat,Colla_ID,Prioritat,anys_sense_captura,adjudicats,nova_prioritat,nou_anys_sense_captura
19781,B,,2,1,1,4,0
19782,B,,4,0,0,2,1
19783,B,,2,1,1,4,0
19784,B,,4,0,0,2,1
19785,B,,4,0,0,2,1
19786,B,,2,1,0,2,2
19787,B,,4,0,0,2,1
19788,B,,2,1,0,2,2
19789,B,,4,0,0,2,1
19790,B,,4,0,0,2,1
19791,B,,4,0,0,2,1
19792,B,,4,0,0,2,1
19793,B,,2,1,1,4,0
19794,B,,2,1,1,4,0
19795,B,,4,0,0,2,1
19796,B,,2,1,1,4,0
19797,B,,4,0,0,2,1
19798,B,,4,0,0,2,1
19799,B,,2,1,1,4,0
19800,B,,4,0,0,2,1
19801,B,,4,0,0,2,1
19802,B,,4,0,0,2,1
19803,B,,2,1,1,4,0
19804,B,,2,1,0,2,2
19805,B,,2,1,1,4,0
19806,B,,2,1,0,2,2
19807,B,,4,0,0,2,1
19808,B,,2,1,1,4,0
19809,B,,4,0,0,2,1
19810,B,,2,1,0,2,2
19811,B,,4,0,0,2,1
19812,B,,2,1,1,4,0
19813,B,,2,1,1,4,0
19814,B,,2,1,1,4,0
19815,B,,4,0,0,2,1
19816,B,,2,1,1,4,0
19817,B,,4,0,0,2,1
19818,B,,4,0,0,2,1
19819,B,,4,0,0,2,1
19820,B,,2,1,1,4,0
19821,B,,2,1,1,4,0
19822,B,,4,0,0,2,1
19823,B,,4,0,0,2,1
19824,B,,2,1,1,4,0
19825,B,,2,1,0,2,2
19826,B,,4,0,0,2,1
19827,B,,2,1,0,2,2
19828,B,,4,0,0,2,1
19829,B,,4,0,0,2,1
19830,B,,4,0,0,2,1
19831,B,,2,1,1,4,0
19832,B,,2,1,0,2,2
19833,B,,2,1,1,4,0
19834,B,,2,1,1,4,0
19835,B,,4,0,0,2,1
19836,B,,2,1,1,4,0
19837,B,,4,0,0,2,1
19838,B,,2,1,0,2,2
19839,B,,2,1,1,4,0
19840,B,,4,0,0,2,1
19841,B,,2,1,0,2,2
19842,B,,2,1,1,4,0
19843,B,,4,0,0,2,1
19844,B,,2,1,1,4,0
19845,B,,4,0,0,2,1
19846,B,,2,1,1,4,0
19847,B,,2,1,1,4,0
19848,B,,4,0,0,2,1
19849,B,,4,0,0,2,1
19850,B,,2,1,1,4,0
19851,B,,2,1,0,2,2
19852,B,,2,1,1,4,0
19853,B,,2,1,0,2,2
19854,B,,2,1,0,2,2
19855,B,,2,1,0,2,2
19856,B,,2,1,0,2,2
19857,B,,4,0,0,2,1
19858,B,,4,0,0,2,1
19859,B,,2,1,1,4,0
19860,B,,2,1,1,4,0
19861,B,,4,0,0,2,1
19862,B,,2,1,1,4,0
19863,B,,4,0,0,2,1
19864,B,,2,1,1,4,0
19865,B,,2,1,0,2,2
19866,B,,2,1,1,4,0
19867,B,,4,0,0,2,1
19868,B,,2,1,1,4,0
19869,B,,4,0,0,2,1
19870,B,,2,1,1,4,0
19871,B,,2,1,0,2,2
19872,B,,4,0,0,2,1
19873,B,,4,0,0,2,1
19874,B,,2,1,1,4,0
19875,B,,4,0,0,2,1
19876,B,,2,1,1,4,0
19877,B,,2,1,0,2,2
19878,B,,4,0,0,2,1
19879,B,,2,1,1,4,0
19880,B,,4,0,0,2,1
19881,B,,4,0,0,2,1
19882,B,,4,0,0,2,1
19883,B,,4,0,0,2,1
19884,B,,2,1,0,2,2
19885,B,,4,0,0,2,1
19886,B,,4,0,0,2,1
19887,B,,2,1,0,2,2
19888,B,,4,0,0,2,1
19889,B,,2,1,1,4,0
19890,B,,2,1,0,2,2
19891,B,,2,1,1,4,0
19892,B,,2,1,1,4,0
19893,B,,4,0,0,2,1
19894,B,,4,0,0,2,1
19895,B,,2,1,1,4,0
19896,B,,2,1,0,2,2
19897,B,,2,1,1,4,0
19898,B,,4,0,0,2,1
19899,B,,2,1,1,4,0
19900,B,,2,1,0,2,2
19901,B,,2,1,1,4,0
19902,B,,4,0,0,2,1
19903,B,,2,1,0,2,2
19904,B,,2,1,1,4,0
19905,B,,2,1,1,4,0
19906,B,,2,1,1,4,0
19907,B,,2,1,1,4,0
19908,B,,2,1,1,4,0
19909,B,,4,0,0,2,1
19910,B,,2,1,1,4,0
19911,B,,4,0,0,2,1
19912,B,,4,0,0,2,1
19913,B,,4,0,0,2,1
19914,B,,4,0,0,2,1
19915,B,,2,1,1,4,0
19916,B,,2,1,1,4,0
19917,B,,4,0,0,2,1
19918,B,,2,1,0,2,2
19919,B,,4,0,0,2,1
19920,B,,2,1,1,4,0
19921,B,,4,0,0,2,1
19922,B,,2,1,1,4,0
19923,B,,2,1,1,4,0
19924,B,,2,1,0,2,2
19925,B,,2,1,1,4,0
19926,B,,2,1,1,4,0
19927,B,,2,1,0,2,2
19928,B,,2,1,0,2,2
19929,B,,2,1,1,4,0
19930,B,,4,0,0,2,1
19931,B,,2,1,1,4,0
19932,B,,4,0,0,2,1
19933,B,,4,0,0,2,1
19934,B,,2,1,1,4,0
19935,B,,2,1,0,2,2
19936,B,,4,0,0,2,1
19937,B,,2,1,0,2,2
19938,B,,4,0,0,2,1
19939,B,,2,1,0,2,2
19940,B,,4,0,0,2,1
19941,B,,2,1,1,4,0
19942,B,,4,0,0,2,1
19943,B,,2,1,1,4,0
19944,B,,2,1,1,4,0
19945,B,,4,0,0,2,1
19946,B,,4,0,0,2,1
19947,B,,4,0,0,2,1
19948,B,,4,0,0,2,1
19949,B,,2,1,1,4,0
19950,B,,2,1,1,4,0
19951,B,,2,1,1,4,0
19952,B,,2,1,0,2,2
19953,B,,2,1,1,4,0
19954,B,,4,0,0,2,1
19955,B,,2,1,1,4,0
19956,B,,2,1,0,2,2
19957,B,,2,1,1,4,0
19958,B,,2,1,0,2,2
19959,B,,2,1,0,2,2
19960,B,,2,1,0,2,2
19961,B,,2,1,0,2,2
19962,B,,2,1,1,4,0
19963,B,,2,1,1,4,0
19964,B,,4,0,0,2,1
19965,B,,2,1,1,4,0
19966,B,,4,0,0,2,1
19967,B,,4,0,0,2,1
19968,B,,2,1,1,4,0
19969,B,,4,0,0,2,1
19970,B,,2,1,0,2,2
19971,B,,2,1,1,4,0
19972,B,,2,1,0,2,2
19973,B,,4,0,0,2,1
19974,B,,2,1,0,2,2
19975,B,,4,0,0,2,1
19976,B,,4,0,0,2,1
19977,B,,2,1,0,2,2
19978,B,,4,0,0,2,1
19979,B,,4,0,0,2,1
19980,B,,2,1,1,4,0
19981,B,,2,1,0,2,2
19982,B,,2,1,1,4,0
19983,B,,4,0,0,2,1
19984,B,,2,1,0,2,2
19985,B,,2,1,0,2,2
19986,B,,2,1,1,4,0
19987,B,,2,1,1,4,0
19988,B,,2,1,0,2,2
19989,B,,2,1,0,2,2
19990,B,,4,0,0,2,1
19991,B,,2,1,1,4,0
19992,B,,4,0,0,2,1
19993,B,,2,1,1,4,0
19994,B,,2,1,1,4,0
19995,B,,2,1,1,4,0
19996,B,,2,1,1,4,0
19997,B,,2,1,1,4,0
19998,B,,2,1,1,4,0
19999,B,,2,1,0,2,2
20000,B,,2,1,1,4,0
20001,B,,4,0,0,2,1
20002,B,,4,0,0,2,1
20003,B,,2,1,1,4,0
20004,B,,2,1,1,4,0
20005,B,,4,0,0,2,1
20006,B,,4,0,0,2,1
20007,B,,2,1,1,4,0
20008,B,,2,1,0,2,2
20009,B,,4,0,0,2,1
20010,B,,2,1,0,2,2
20011,B,,2,1,1,4,0
20012,B,,2,1,1,4,0
20013,B,,2,1,1,4,0
20014,B,,4,0,0,2,1
20015,B,,2,1,1,4,0
20016,B,,2,1,1,4,0
20017,B,,2,1,1,4,0
20018,B,,4,0,0,2,1
20019,B,,2,1,1,4,0
20020,B,,2,1,1,4,0
20021,B,,4,0,0,2,1
20022,B,,4,0,0,2,1
20023,B,,4,0,0,2,1
20024,B,,2,1,1,4,0
20025,B,,2,1,1,4,0
20026,B,,4,0,0,2,1
20027,B,,4,0,0,2,1
20028,B,,4,0,0,2,1
20029,B,,2,1,0,2,2
20030,B,,2,1,1,4,0
20031,B,,2,1,0,2,2
20032,B,,2,1,0,2,2
20033,B,,2,1,0,2,2
20034,B,,4,0,0,2,1
20035,B,,2,1,1,4,0
20036,B,,2,1,1,4,0
20037,B,,2,1,0,2,2
20038,B,,4,0,0,2,1
20039,B,,4,0,0,2,1
20040,B,,2,1,0,2,2
20041,B,,4,0,0,2,1
20042,B,,2,1,1,4,0
20043,B,,2,1,0,2,2
20044,B,,2,1,1,4,0
20045,B,,4,0,0,2,1
20046,B,,2,1,1,4,0
20047,B,,4,0,0,2,1
20048,B,,2,1,0,2,2
20049,B,,4,0,0,2,1
20050,B,,2,1,1,4,0
20051,B,,2,1,0,2,2
20052,B,,2,1,0,2,2
20053,B,,2,1,0,2,2
20054,B,,2,1,1,4,0
20055,B,,4,0,0,2,1
20056,B,,2,1,1,4,0
20057,B,,2,1,1,4,0
20058,B,,2,1,0,2,2
20059,B,,4,0,0,2,1
20060,B,,2,1,0,2,2
20061,B,,4,0,0,2,1
20062,B,,2,1,1,4,0
20063,B,,2,1,1,4,0
20064,B,,2,1,0,2,2
20065,B,,4,0,0,2,1
20066,B,,4,0,0,2,1
20067,B,,4,0,0,2,1
20068,B,,4,0,0,2,1
20069,B,,2,1,1,4,0
20070,B,,4,0,0,2,1
20071,B,,2,1,0,2,2
20072,B,,2,1,1,4,0
20073,B,,4,0,0,2,1
20074,B,,2,1,1,4,0
20075,B,,2,1,1,4,0
20076,B,,2,1,1,4,0
20077,B,,2,1,1,4,0
20078,B,,4,0,0,2,1
20079,B,,2,1,1,4,0
20080,B,,2,1,0,2,2
20081,B,,2,1,1,4,0
20082,B,,4,0,0,2,1
20083,B,,4,0,0,2,1
20084,B,,2,1,0,2,2
20085,B,,4,0,0,2,1
20086,B,,4,0,0,2,1
20087,B,,2,1,0,2,2
20088,B,,2,1,0,2,2
20089,B,,4,0,0,2,1
20090,B,,2,1,1,4,0
20091,B,,2,1,1,4,0
20092,B,,4,0,0,2,1
20093,B,,2,1,1,4,0
20094,B,,4,0,0,2,1
20095,B,,2,1,1,4,0
20096,B,,4,0,0,2,1
20097,B,,4,0,0,2,1
20098,B,,2,1,0,2,2
20099,B,,2,1,1,4,0
20100,B,,4,0,0,2,1
20101,B,,2,1,1,4,0
20102,B,,2,1,0,2,2
20103,B,,2,1,1,4,0
20104,B,,4,0,0,2,1
20105,B,,4,0,0,2,1
20106,B,,4,0,0,2,1
20107,B,,2,1,1,4,0
20108,B,,2,1,1,4,0
20109,B,,4,0,0,2,1
20110,B,,2,1,1,4,0
20111,B,,2,1,1,4,0
20112,B,,4,0,0,2,1
20113,B,,2,1,0,2,2
20114,B,,4,0,0,2,1
20115,A,TrackedColla_2_3,4,0,0,2,1
20116,B,,4,0,0,2,1
20117,B,,2,1,1,4,0
20118,B,,2,1,1,4,0
20119,B,,4,0,0,2,1
20120,B,,4,0,0,2,1
20121,B,,2,1,1,4,0
20122,B,,4,0,0,2,1
20123,B,,2,1,1,4,0
20124,B,,4,0,0,2,1
20125,B,,4,0,0,2,1
20126,B,,4,0,0,2,1
20127,B,,4,0,0,2,1
20128,B,,4,0,0,2,1
20129,B,,2,1,1,4,0
20130,B,,4,0,0,2,1
20131,B,,4,0,0,2,1
20132,B,,2,1,0,2,2
20133,B,,2,1,1,4,0
20134,B,,4,0,0,2,1
20135,B,,2,1,1,4,0
20136,B,,4,0,0,2,1
20137,B,,2,1,1,4,0
20138,B,,2,1,1,4,0
20139,B,,2,1,0,2,2
20140,B,,2,1,1,4,0
20141,B,,4,0,0,2,1
20142,B,,4,0,0,2,1
20143,B,,2,1,1,4,0
20144,B,,2,1,1,4,0
20145,B,,2,1,1,4,0
20146,B,,2,1,1,4,0
20147,B,,4,0,0,2,1
20148,B,,4,0,0,2,1
20149,B,,4,0,0,2,1
20150,B,,2,1,1,4,0
20151,B,,2,1,1,4,0
20152,B,,4,0,0,2,1
20153,B,,4,0,0,2,1
20154,B,,4,0,0,2,1
20155,B,,2,1,0,2,2
20156,B,,2,1,1,4,0
20157,B,,4,0,0,2,1
20158,B,,2,1,0,2,2
20159,B,,2,1,1,4,0
20160,B,,2,1,0,2,2
20161,B,,4,0,0,2,1
20162,B,,2,1,1,4,0
20163,B,,2,1,1,4,0
20164,B,,2,1,1,4,0
20165,B,,4,0,0,2,1
20166,B,,2,1,0,2,2
20167,B,,4,0,0,2,1
20168,B,,2,1,1,4,0
20169,B,,2,1,0,2,2
20170,B,,2,1,1,4,0
20171,B,,2,1,1,4,0
20172,B,,4,0,0,2,1
20173,B,,2,1,1,4,0
20174,B,,2,1,1,4,0
20175,B,,4,0,0,2,1
20176,B,,2,1,1,4,0
20177,B,,2,1,1,4,0
20178,B,,4,0,0,2,1
20179,B,,2,1,1,4,0
20180,B,,2,1,1,4,0
20181,B,,2,1,1,4,0
20182,B,,2,1,0,2,2
20183,B,,4,0,0,2,1
20184,B,,2,1,1,4,0
20185,B,,4,0,0,2,1
20186,B,,2,1,1,4,0
20187,B,,2,1,0,2,2
20188,B,,4,0,0,2,1
20189,B,,2,1,0,2,2
20190,B,,2,1,1,4,0
20191,B,,2,1,1,4,0
20192,B,,4,0,0,2,1
20193,B,,2,1,0,2,2
20194,B,,4,0,0,2,1
20195,B,,2,1,1,4,0
20196,B,,4,0,0,2,1
20197,B,,2,1,0,2,2
20198,B,,2,1,1,4,0
20199,B,,2,1,1,4,0
20200,B,,2,1,1,4,0
20201,B,,2,1,1,4,0
20202,B,,4,0,0,2,1
20203,B,,4,0,0,2,1
20204,B,,2,1,1,4,0
20205,B,,4,0,0,2,1
20206,B,,4,0,0,2,1
20207,B,,2,1,1,4,0
20208,B,,2,1,1,4,0
20209,B,,2,1,1,4,0
20210,B,,4,0,0,2,1
20211,B,,4,0,0,2,1
20212,B,,2,1,1,4,0
20213,B,,2,1,1,4,0
20214,B,,2,1,1,4,0
20215,B,,4,0,0,2,1
20216,B,,4,0,0,2,1
20217,B,,4,0,0,2,1
20218,B,,2,1,1,4,0
20219,B,,2,1,1,4,0
20220,B,,4,0,0,2,1
20221,B,,4,0,0,2,1
20222,B,,2,1,0,2,2
20223,B,,2,1,1,4,0
20224,B,,2,1,1,4,0
20225,B,,2,1,1,4,0
20226,B,,2,1,1,4,0
20227,B,,4,0,0,2,1
20228,B,,2,1,1,4,0
20229,B,,2,1,1,4,0
20230,B,,2,1,1,4,0
20231,B,,4,0,0,2,1
20232,B,,2,1,1,4,0
20233,B,,2,1,0,2,2
20234,B,,2,1,1,4,0
20235,B,,2,1,1,4,0
20236,B,,2,1,1,4,0
20237,B,,4,0,0,2,1
20238,B,,2,1,1,4,0
20239,B,,2,1,1,4,0
20240,B,,2,1,0,2,2
20241,B,,2,1,0,2,2
20242,B,,4,0,0,2,1
20243,B,,4,0,0,2,1
20244,B,,4,0,0,2,1
20245,B,,2,1,1,4,0
20246,B,,2,1,1,4,0
20247,B,,2,1,1,4,0
20248,B,,2,1,1,4,0
20249,B,,2,1,0,2,2
20250,B,,2,1,1,4,0
20251,B,,2,1,1,4,0
20252,B,,2,1,1,4,0
20253,B,,4,0,0,2,1
20254,B,,4,0,0,2,1
20255,B,,2,1,1,4,0
20256,B,,4,0,0,2,1
20257,B,,2,1,0,2,2
20258,B,,2,1,1,4,0
20259,B,,4,0,0,2,1
20260,B,,2,1,1,4,0
20261,B,,2,1,1,4,0
20262,B,,2,1,1,4,0
20263,B,,2,1,0,2,2
20264,B,,4,0,0,2,1
20265,B,,4,0,0,2,1
20266,B,,2,1,0,2,2
20267,B,,2,1,1,4,0
20268,B,,4,0,0,2,1
20269,B,,2,1,1,4,0
20270,B,,2,1,1,4,0
20271,B,,2,1,1,4,0
20272,B,,2,1,1,4,0
20273,B,,4,0,0,2,1
20274,B,,2,1,1,4,0
20275,B,,2,1,1,4,0
20276,B,,4,0,0,2,1
20277,B,,2,1,0,2,2
20278,B,,2,1,1,4,0
20279,B,,4,0,0,2,1
20280,B,,2,1,1,4,0
20281,B,,4,0,0,2,1
20282,B,,2,1,1,4,0
20283,B,,2,1,1,4,0
20284,B,,4,0,0,2,1
20285,B,,4,0,0,2,1
20286,B,,2,1,1,4,0
20287,B,,4,0,0,2,1
20288,B,,2,1,0,2,2
20289,B,,2,1,1,4,0
20290,B,,2,1,0,2,2
20291,B,,4,0,0,2,1
20292,B,,2,1,1,4,0
20293,B,,4,0,0,2,1
20294,B,,2,1,0,2,2
20295,B,,2,1,1,4,0
20296,B,,4,0,0,2,1
20297,B,,2,1,1,4,0
20298,B,,2,1,1,4,0
20299,B,,2,1,1,4,0
20300,B,,4,0,0,2,1
20301,B,,2,1,0,2,2
20302,B,,4,0,0,2,1
20303,B,,2,1,0,2,2
20304,B,,2,1,1,4,0
20305,B,,2,1,0,2,2
20306,B,,2,1,1,4,0
20307,B,,4,0,0,2,1
20308,B,,2,1,0,2,2
20309,B,,2,1,1,4,0
20310,B,,4,0,0,2,1
20311,B,,2,1,0,2,2
20312,B,,2,1,0,2,2
20313,B,,4,0,0,2,1
20314,B,,2,1,1,4,0
20315,B,,2,1,0,2,2
20316,B,,2,1,0,2,2
20317,B,,4,0,0,2,1
20318,B,,2,1,1,4,0
20319,B,,4,0,0,2,1
20320,B,,2,1,1,4,0
20321,B,,2,1,1,4,0
20322,B,,4,0,0,2,1
20323,B,,2,1,1,4,0
20324,B,,2,1,1,4,0
20325,B,,4,0,0,2,1
20326,B,,4,0,0,2,1
20327,B,,4,0,0,2,1
20328,B,,2,1,1,4,0
20329,B,,2,1,1,4,0
20330,B,,2,1,0,2,2
20331,B,,2,1,1,4,0
20332,B,,2,1,1,4,0
20333,B,,4,0,0,2,1
20334,B,,4,0,0,2,1
20335,B,,2,1,0,2,2
20336,B,,2,1,1,4,0
20337,B,,4,0,0,2,1
20338,B,,4,0,0,2,1
20339,B,,4,0,0,2,1
20340,B,,4,0,0,2,1
20341,B,,4,0,0,2,1
20342,B,,4,0,0,2,1
20343,B,,2,1,1,4,0
20344,B,,4,0,0,2,1
20345,B,,2,1,1,4,0
20346,B,,2,1,1,4,0
20347,B,,2,1,1,4,0
20348,B,,4,0,0,2,1
20349,B,,2,1,1,4,0
20350,B,,4,0,0,2,1
20351,B,,2,1,1,4,0
20352,B,,4,0,0,2,1
20353,B,,2,1,1,4,0
20354,B,,4,0,0,2,1
20355,B,,4,0,0,2,1
20356,B,,4,0,0,2,1
20357,B,,2,1,0,2,2
20358,B,,4,0,0,2,1
20359,B,,4,0,0,2,1
20360,B,,2,1,0,2,2
20361,B,,2,1,1,4,0
20362,B,,4,0,0,2,1
20363,B,,4,0,0,2,1
20364,B,,2,1,1,4,0
20365,B,,2,1,1,4,0
20366,B,,4,0,0,2,1
20367,B,,2,1,0,2,2
20368,B,,2,1,0,2,2
20369,B,,2,1,1,4,0
20370,B,,2,1,1,4,0
20371,B,,2,1,0,2,2
20372,B,,2,1,1,4,0
20373,B,,2,1,1,4,0
20374,B,,2,1,0,2,2
20375,B,,2,1,1,4,0
20376,B,,2,1,1,4,0
20377,B,,2,1,1,4,0
20378,B,,4,0,0,2,1
20379,B,,4,0,0,2,1
20380,B,,4,0,0,2,1
20381,B,,4,0,0,2,1
20382,B,,4,0,0,2,1
20383,B,,4,0,0,2,1
20384,B,,2,1,0,2,2
20385,B,,4,0,0,2,1
20386,B,,4,0,0,2,1
20387,B,,2,1,1,4,0
20388,B,,4,0,0,2,1
20389,B,,4,0,0,2,1
20390,B,,4,0,0,2,1
20391,B,,2,1,1,4,0
20392,B,,2,1,1,4,0
20393,B,,4,0,0,2,1
20394,B,,4,0,0,2,1
20395,B,,2,1,0,2,2
20396,B,,2,1,0,2,2
20397,B,,4,0,0,2,1
20398,B,,4,0,0,2,1
20399,B,,4,0,0,2,1
20400,B,,4,0,0,2,1
20401,B,,2,1,1,4,0
20402,B,,2,1,0,2,2
20403,B,,4,0,0,2,1
20404,B,,4,0,0,2,1
20405,B,,2,1,1,4,0
20406,B,,4,0,0,2,1
20407,B,,2,1,0,2,2
20408,B,,2,1,1,4,0
20409,B,,4,0,0,2,1
20410,B,,4,0,0,2,1
20411,B,,2,1,1,4,0
20412,B,,2,1,0,2,2
20413,B,,2,1,0,2,2
20414,B,,2,1,1,4,0
20415,B,,4,0,0,2,1
20416,B,,2,1,1,4,0
20417,B,,4,0,0,2,1
20418,B,,2,1,0,2,2
20419,B,,2,1,0,2,2
20420,B,,2,1,1,4,0
20421,B,,2,1,1,4,0
20422,B,,2,1,1,4,0
20423,B,,2,1,1,4,0
20424,B,,2,1,1,4,0
20425,B,,2,1,1,4,0
20426,B,,2,1,0,2,2
20427,B,,2,1,1,4,0
20428,B,,2,1,0,2,2
20429,B,,2,1,1,4,0
20430,B,,2,1,1,4,0
20431,B,,2,1,1,4,0
20432,B,,2,1,1,4,0
20433,B,,2,1,0,2,2
20434,B,,2,1,1,4,0
20435,B,,2,1,1,4,0
20436,B,,2,1,0,2,2
20437,B,,2,1,1,4,0
20438,B,,4,0,0,2,1
20439,B,,2,1,0,2,2
20440,B,,2,1,1,4,0
20441,B,,2,1,1,4,0
20442,B,,2,1,0,2,2
20443,B,,4,0,0,2,1
20444,B,,2,1,0,2,2
20445,B,,2,1,1,4,0
20446,B,,2,1,1,4,0
20447,B,,4,0,0,2,1
20448,B,,4,0,0,2,1
20449,B,,2,1,1,4,0
20450,B,,4,0,0,2,1
20451,B,,4,0,0,2,1
20452,B,,2,1,0,2,2
20453,B,,2,1,0,2,2
20454,B,,2,1,1,4,0
20455,B,,2,1,1,4,0
20456,B,,2,1,0,2,2
20457,B,,2,1,1,4,0
20458,B,,2,1,0,2,2
20459,B,,2,1,1,4,0
20460,B,,2,1,1,4,0
20461,B,,4,0,0,2,1
20462,B,,2,1,0,2,2
20463,B,,2,1,0,2,2
20464,B,,4,0,0,2,1
20465,B,,2,1,0,2,2
20466,B,,4,0,0,2,1
20467,B,,2,1,0,2,2
20468,B,,2,1,0,2,2
20469,B,,4,0,0,2,1
20470,B,,4,0,0,2,1
20471,B,,4,0,0,2,1
20472,B,,2,1,0,2,2
20473,B,,4,0,0,2,1
20474,B,,2,1,1,4,0
20475,B,,2,1,1,4,0
20476,B,,4,0,0,2,1
20477,B,,4,0,0,2,1
20478,B,,2,1,1,4,0
20479,B,,2,1,1,4,0
20480,B,,4,0,0,2,1
20481,B,,2,1,0,2,2
20482,B,,2,1,0,2,2
20483,B,,2,1,1,4,0
20484,B,,4,0,0,2,1
20485,B,,4,0,0,2,1
20486,B,,2,1,1,4,0
20487,B,,2,1,0,2,2
20488,B,,4,0,0,2,1
20489,B,,2,1,0,2,2
20490,B,,4,0,0,2,1
20491,B,,2,1,1,4,0
20492,B,,4,0,0,2,1
20493,B,,2,1,0,2,2
20494,B,,2,1,0,2,2
20495,B,,2,1,0,2,2
20496,B,,2,1,1,4,0
20497,B,,2,1,1,4,0
20498,B,,4,0,0,2,1
20499,B,,2,1,1,4,0
20500,B,,2,1,1,4,0
20501,B,,2,1,1,4,0
20502,B,,2,1,0,2,2
20503,B,,4,0,0,2,1
20504,B,,2,1,1,4,0
20505,B,,4,0,0,2,1
20506,B,,4,0,0,2,1
20507,B,,2,1,1,4,0
20508,B,,4,0,0,2,1
20509,B,,2,1,1,4,0
20510,B,,2,1,1,4,0
20511,B,,2,1,1,4,0
20512,B,,4,0,0,2,1
20513,B,,2,1,0,2,2
20514,B,,2,1,1,4,0
20515,B,,2,1,1,4,0
20516,B,,2,1,0,2,2
20517,B,,2,1,1,4,0
20518,B,,2,1,1,4,0
20519,B,,2,1,1,4,0
20520,B,,4,0,0,2,1
20521,B,,4,0,0,2,1
20522,B,,2,1,0,2,2
20523,B,,2,1,1,4,0
20524,B,,2,1,0,2,2
20525,B,,4,0,0,2,1
20526,B,,4,0,0,2,1
20527,B,,4,0,0,2,1
20528,B,,4,0,0,2,1
20529,B,,2,1,0,2,2
20530,B,,4,0,0,2,1
20531,B,,4,0,0,2,1
20532,B,,2,1,0,2,2
20533,B,,2,1,1,4,0
20534,B,,4,0,0,2,1
20535,B,,2,1,0,2,2
20536,B,,4,0,0,2,1
20537,B,,2,1,1,4,0
20538,B,,2,1,1,4,0
20539,B,,2,1,1,4,0
20540,B,,2,1,1,4,0
20541,B,,2,1,1,4,0
20542,B,,2,1,1,4,0
20543,B,,2,1,1,4,0
20544,B,,4,0,0,2,1
20545,B,,4,0,0,2,1
20546,B,,4,0,0,2,1
20547,B,,4,0,0,2,1
20548,B,,2,1,1,4,0
20549,B,,4,0,0,2,1
20550,B,,2,1,1,4,0
20551,B,,2,1,1,4,0
20552,B,,2,1,1,4,0
20553,B,,2,1,1,4,0
20554,B,,2,1,1,4,0
20555,B,,4,0,0,2,1
20556,B,,2,1,1,4,0
20557,B,,4,0,0,2,1
20558,B,,4,0,0,2,1
20559,B,,4,0,0,2,1
20560,B,,4,0,0,2,1
20561,B,,2,1,1,4,0
20562,B,,2,1,0,2,2
20563,B,,4,0,0,2,1
20564,B,,2,1,1,4,0
20565,B,,4,0,0,2,1
20566,B,,4,0,0,2,1
20567,B,,2,1,1,4,0
20568,B,,4,0,0,2,1
20569,B,,2,1,1,4,0
20570,B,,2,1,0,2,2
20571,B,,2,1,0,2,2
20572,B,,2,1,1,4,0
20573,B,,2,1,0,2,2
20574,B,,2,1,0,2,2
20575,B,,2,1,1,4,0
20576,B,,4,0,0,2,1
20577,B,,2,1,1,4,0
20578,B,,4,0,0,2,1
20579,B,,4,0,0,2,1
20580,B,,2,1,1,4,0
20581,B,,2,1,1,4,0
20582,B,,4,0,0,2,1
20583,B,,2,1,1,4,0
20584,B,,4,0,0,2,1
20585,B,,4,0,0,2,1
20586,B,,2,1,0,2,2
20587,B,,2,1,1,4,0
20588,B,,2,1,0,2,2
20589,B,,2,1,0,2,2
20590,B,,4,0,0,2,1
20591,B,,2,1,1,4,0
20592,B,,4,0,0,2,1
20593,B,,2,1,0,2,2
20594,B,,2,1,1,4,0
20595,B,,2,1,0,2,2
20596,B,,4,0,0,2,1
20597,B,,2,1,1,4,0
20598,B,,4,0,0,2,1
20599,B,,4,0,0,2,1
20600,B,,2,1,0,2,2
20601,B,,2,1,0,2,2
20602,B,,2,1,1,4,0
20603,B,,4,0,0,2,1
20604,B,,2,1,1,4,0
20605,B,,2,1,0,2,2
20606,B,,2,1,0,2,2
20607,B,,2,1,1,4,0
20608,B,,2,1,0,2,2
20609,B,,4,0,0,2,1
20610,B,,2,1,1,4,0
20611,B,,4,0,0,2,1
20612,B,,4,0,0,2,1
20613,B,,4,0,0,2,1
20614,B,,4,0,0,2,1
20615,B,,2,1,1,4,0
20616,B,,2,1,0,2,2
20617,B,,2,1,1,4,0
20618,B,,2,1,1,4,0
20619,B,,2,1,1,4,0
20620,B,,2,1,1,4,0
20621,B,,2,1,1,4,0
20622,B,,4,0,0,2,1
20623,B,,2,1,1,4,0
20624,B,,2,1,1,4,0
20625,B,,2,1,1,4,0
20626,B,,2,1,1,4,0
20627,B,,4,0,0,2,1
20628,B,,4,0,0,2,1
20629,B,,2,1,1,4,0
20630,B,,2,1,1,4,0
20631,B,,2,1,0,2,2
20632,B,,4,0,0,2,1
20633,B,,4,0,0,2,1
20634,B,,2,1,0,2,2
20635,B,,4,0,0,2,1
20636,B,,2,1,1,4,0
20637,B,,2,1,0,2,2
20638,B,,2,1,1,4,0
20639,B,,4,0,0,2,1
20640,B,,4,0,0,2,1
20641,B,,2,1,1,4,0
20642,B,,4,0,0,2,1
20643,B,,4,0,0,2,1
20644,B,,4,0,0,2,1
20645,B,,2,1,1,4,0
20646,B,,4,0,0,2,1
20647,B,,2,1,0,2,2
20648,B,,2,1,1,4,0
20649,B,,2,1,1,4,0
20650,B,,2,1,1,4,0
