ID,Modalitat,Colla_ID,Prioritat,anys_sense_captura,adjudicats,nova_prioritat,nou_anys_sense_captura
17006,A,Colla_1361,2,1,0,2,2
17007,A,Colla_1361,4,0,0,2,1
17008,A,Colla_1361,2,1,1,4,0
17009,A,Colla_1361,2,1,1,4,0
17010,A,Colla_1361,4,0,0,2,1
17011,A,Colla_1361,2,2,1,4,0
17012,A,Colla_1361,4,0,0,2,1
17013,A,Colla_1362,2,1,1,4,0
17014,A,Colla_1362,2,2,1,4,0
17015,A,Colla_1362,2,1,1,4,0
17016,A,Colla_1362,4,0,0,2,1
17017,A,Colla_1362,2,2,1,4,0
17018,A,Colla_1362,4,0,0,2,1
17019,A,Colla_1362,4,0,0,2,1
17020,A,Colla_1362,2,1,0,2,2
17021,A,Colla_1363,4,0,0,2,1
17022,A,Colla_1363,2,1,1,4,0
17023,A,Colla_1363,4,0,0,2,1
17024,A,Colla_1363,4,0,0,2,1
17025,A,Colla_1363,2,1,0,2,2
17026,A,Colla_1363,4,0,0,2,1
17027,A,Colla_1363,2,1,1,4,0
17028,A,Colla_1363,2,1,1,4,0
17029,A,Colla_1364,4,0,0,2,1
17030,A,Colla_1364,4,0,0,2,1
17031,A,Colla_1364,2,2,1,4,0
17032,A,Colla_1364,2,1,1,4,0
17033,A,Colla_1364,2,1,1,4,0
17034,A,Colla_1364,2,1,0,2,2
17035,A,Colla_1364,2,2,1,4,0
17036,A,Colla_1364,4,0,0,2,1
17037,A,Colla_1365,4,0,0,2,1
17038,A,Colla_1365,2,1,1,4,0
17039,A,Colla_1365,4,0,0,2,1
17040,A,Colla_1365,2,1,1,4,0
17041,A,Colla_1365,4,0,0,2,1
17042,A,Colla_1365,2,1,1,4,0
17043,A,Colla_1365,4,0,0,2,1
17044,A,Colla_1365,2,1,1,4,0
17045,A,Colla_1366,4,0,0,2,1
17046,A,Colla_1366,2,1,0,2,2
17047,A,Colla_1366,4,0,0,2,1
17048,A,Colla_1366,2,1,1,4,0
17049,A,Colla_1366,2,2,1,4,0
17050,A,Colla_1366,2,1,1,4,0
17051,A,Colla_1366,2,2,1,4,0
17052,A,Colla_1366,4,0,0,2,1
17053,A,Colla_1367,4,0,0,2,1
17054,A,Colla_1367,4,0,0,2,1
17055,A,Colla_1367,4,0,0,2,1
17056,A,Colla_1367,2,1,1,4,0
17057,A,Colla_1367,2,1,0,2,2
17058,A,Colla_1367,2,1,1,4,0
17059,A,Colla_1367,2,2,1,4,0
17060,A,Colla_1367,2,1,1,4,0
17061,A,Colla_1368,4,0,0,2,1
17062,A,Colla_1368,2,2,1,4,0
17063,A,Colla_1368,4,0,0,2,1
17064,A,Colla_1368,4,0,0,2,1
17065,A,Colla_1368,2,1,0,2,2
17066,A,Colla_1368,2,1,1,4,0
17067,A,Colla_1368,2,1,1,4,0
17068,A,Colla_1368,4,0,0,2,1
17069,A,Colla_1369,2,1,1,4,0
17070,A,Colla_1369,2,2,1,4,0
17071,A,Colla_1369,2,1,0,2,2
17072,A,Colla_1369,4,0,0,2,1
17073,A,Colla_1369,4,0,0,2,1
17074,A,Colla_1369,4,0,0,2,1
17075,A,Colla_1369,2,2,1,4,0
17076,A,Colla_1369,2,1,0,2,2
17077,A,Colla_1370,4,0,0,2,1
17078,A,Colla_1370,4,0,0,2,1
17079,A,Colla_1370,4,0,0,2,1
17080,A,Colla_1370,2,1,1,4,0
17081,A,Colla_1370,2,1,1,4,0
17082,A,Colla_1370,2,1,1,4,0
17083,A,Colla_1370,2,1,1,4,0
17084,A,Colla_1370,4,0,0,2,1
17085,A,Colla_1371,2,1,1,4,0
17086,A,Colla_1371,2,1,0,2,2
17087,A,Colla_1371,2,2,1,4,0
17088,A,Colla_1371,4,0,0,2,1
17089,A,Colla_1371,2,1,0,2,2
17090,A,Colla_1371,4,0,0,2,1
17091,A,Colla_1371,4,0,0,2,1
17092,A,Colla_1371,2,2,1,4,0
17093,A,Colla_1372,4,0,0,2,1
17094,A,Colla_1372,4,0,0,2,1
17095,A,Colla_1372,2,2,1,4,0
17096,A,Colla_1372,2,1,1,4,0
17097,A,Colla_1372,2,1,0,2,2
17098,A,Colla_1372,4,0,0,2,1
17099,A,Colla_1372,2,1,0,2,2
17100,A,Colla_1372,2,2,1,4,0
17101,A,Colla_1373,2,1,1,4,0
17102,A,Colla_1373,4,0,0,2,1
17103,A,Colla_1373,2,2,1,4,0
17104,A,Colla_1373,4,0,0,2,1
17105,A,Colla_1373,2,1,1,4,0
17106,A,Colla_1373,2,1,0,2,2
17107,A,Colla_1373,4,0,0,2,1
17108,A,Colla_1373,4,0,0,2,1
17109,A,Colla_1374,2,1,0,2,2
17110,A,Colla_1374,2,1,1,4,0
17111,A,Colla_1374,4,0,0,2,1
17112,A,Colla_1374,4,0,0,2,1
17113,A,Colla_1374,4,0,0,2,1
17114,A,Colla_1374,2,2,1,4,0
17115,A,Colla_1374,2,2,1,4,0
17116,A,Colla_1374,2,1,0,2,2
17117,A,Colla_1375,2,1,1,4,0
17118,A,Colla_1375,4,0,0,2,1
17119,A,Colla_1375,2,1,0,2,2
17120,A,Colla_1375,2,1,1,4,0
17121,A,Colla_1375,4,0,0,2,1
17122,A,Colla_1375,2,1,1,4,0
17123,A,Colla_1375,2,2,1,4,0
17124,A,Colla_1375,4,0,0,2,1
17125,A,Colla_1376,4,0,0,2,1
17126,A,Colla_1376,2,1,1,4,0
17127,A,Colla_1376,4,0,0,2,1
17128,A,Colla_1376,2,1,0,2,2
17129,A,Colla_1376,2,2,1,4,0
17130,A,Colla_1376,4,0,0,2,1
17131,A,Colla_1376,4,0,0,2,1
17132,A,Colla_1376,2,1,1,4,0
17133,A,Colla_1377,4,0,0,2,1
17134,A,Colla_1377,2,1,1,4,0
17135,A,Colla_1377,4,0,0,2,1
17136,A,Colla_1377,2,2,1,4,0
17137,A,Colla_1377,2,2,1,4,0
17138,A,Colla_1377,2,1,0,2,2
17139,A,Colla_1377,4,0,0,2,1
17140,A,Colla_1377,2,1,1,4,0
17141,A,Colla_1378,2,2,1,4,0
17142,A,Colla_1378,4,0,0,2,1
17143,A,Colla_1378,2,1,1,4,0
17144,A,Colla_1378,4,0,0,2,1
17145,A,Colla_1378,2,1,0,2,2
17146,A,Colla_1378,4,0,0,2,1
17147,A,Colla_1378,2,1,0,2,2
17148,A,Colla_1378,2,1,1,4,0
17149,A,Colla_1379,4,0,0,2,1
17150,A,Colla_1379,2,1,1,4,0
17151,A,Colla_1379,2,2,1,4,0
17152,A,Colla_1379,4,0,0,2,1
17153,A,Colla_1379,2,1,0,2,2
17154,A,Colla_1379,2,1,0,2,2
17155,A,Colla_1379,2,1,1,4,0
17156,A,Colla_1379,4,0,0,2,1
17157,A,Colla_1380,4,0,0,2,1
17158,A,Colla_1380,2,1,1,4,0
17159,A,Colla_1380,4,0,0,2,1
17160,A,Colla_1380,2,1,1,4,0
17161,A,Colla_1380,2,1,1,4,0
17162,A,Colla_1380,4,0,0,2,1
17163,A,Colla_1380,2,2,1,4,0
17164,A,Colla_1380,4,0,0,2,1
17165,A,Colla_1381,2,1,1,4,0
17166,A,Colla_1381,4,0,0,2,1
17167,A,Colla_1381,4,0,0,2,1
17168,A,Colla_1381,2,1,0,2,2
17169,A,Colla_1381,4,0,0,2,1
17170,A,Colla_1381,2,2,1,4,0
17171,A,Colla_1381,2,1,1,4,0
17172,A,Colla_1381,4,0,0,2,1
17173,A,Colla_1382,4,0,0,2,1
17174,A,Colla_1382,2,1,1,4,0
17175,A,Colla_1382,2,2,1,4,0
17176,A,Colla_1382,2,2,1,4,0
17177,A,Colla_1382,2,1,1,4,0
17178,A,Colla_1382,4,0,0,2,1
17179,A,Colla_1382,4,0,0,2,1
17180,A,Colla_1382,2,1,0,2,2
17181,A,Colla_1383,2,2,1,4,0
17182,A,Colla_1383,4,0,0,2,1
17183,A,Colla_1383,4,0,0,2,1
17184,A,Colla_1383,2,1,0,2,2
17185,A,Colla_1383,2,1,1,4,0
17186,A,Colla_1383,2,1,0,2,2
17187,A,Colla_1383,4,0,0,2,1
17188,A,Colla_1383,2,2,1,4,0
17189,A,Colla_1384,4,0,0,2,1
17190,A,Colla_1384,2,1,0,2,2
17191,A,Colla_1384,2,1,1,4,0
17192,A,Colla_1384,2,2,1,4,0
17193,A,Colla_1384,2,2,1,4,0
17194,A,Colla_1384,2,1,0,2,2
17195,A,Colla_1384,4,0,0,2,1
17196,A,Colla_1384,4,0,0,2,1
17197,A,Colla_1385,2,1,1,4,0
17198,A,Colla_1385,4,0,0,2,1
17199,A,Colla_1385,2,2,1,4,0
17200,A,Colla_1385,2,1,0,2,2
17201,A,Colla_1385,2,2,1,4,0
17202,A,Colla_1385,4,0,0,2,1
17203,A,Colla_1385,4,0,0,2,1
17204,A,Colla_1385,2,1,0,2,2
17205,A,Colla_1386,2,2,1,4,0
17206,A,Colla_1386,4,0,0,2,1
17207,A,Colla_1386,2,1,0,2,2
17208,A,Colla_1386,4,0,0,2,1
17209,A,Colla_1386,2,2,1,4,0
17210,A,Colla_1386,2,1,1,4,0
17211,A,Colla_1386,2,1,1,4,0
17212,A,Colla_1386,4,0,0,2,1
17213,A,Colla_1387,4,0,0,2,1
17214,A,Colla_1387,2,1,1,4,0
17215,A,Colla_1387,2,1,0,2,2
17216,A,Colla_1387,4,0,0,2,1
17217,A,Colla_1387,2,1,1,4,0
17218,A,Colla_1387,4,0,0,2,1
17219,A,Colla_1387,4,0,0,2,1
17220,A,Colla_1387,2,2,1,4,0
17221,A,Colla_1388,2,2,1,4,0
17222,A,Colla_1388,2,1,0,2,2
17223,A,Colla_1388,2,1,0,2,2
17224,A,Colla_1388,2,2,1,4,0
17225,A,Colla_1388,4,0,0,2,1
17226,A,Colla_1388,4,0,0,2,1
17227,A,Colla_1388,4,0,0,2,1
17228,A,Colla_1388,2,1,1,4,0
17229,A,Colla_1389,2,1,1,4,0
17230,A,Colla_1389,4,0,0,2,1
17231,A,Colla_1389,4,0,0,2,1
17232,A,Colla_1389,2,2,1,4,0
17233,A,Colla_1389,2,1,0,2,2
17234,A,Colla_1389,2,1,0,2,2
17235,A,Colla_1389,4,0,0,2,1
17236,A,Colla_1389,2,2,1,4,0
17237,A,Colla_1390,4,0,0,2,1
17238,A,Colla_1390,4,0,0,2,1
17239,A,Colla_1390,2,1,0,2,2
17240,A,Colla_1390,2,2,1,4,0
17241,A,Colla_1390,2,2,1,4,0
17242,A,Colla_1390,2,1,1,4,0
17243,A,Colla_1390,4,0,0,2,1
17244,A,Colla_1390,2,1,0,2,2
17245,A,Colla_1391,2,1,0,2,2
17246,A,Colla_1391,2,2,1,4,0
17247,A,Colla_1391,2,1,1,4,0
17248,A,Colla_1391,4,0,0,2,1
17249,A,Colla_1391,4,0,0,2,1
17250,A,Colla_1391,2,2,1,4,0
17251,A,Colla_1391,2,1,0,2,2
17252,A,Colla_1391,4,0,0,2,1
17253,A,Colla_1392,2,1,0,2,2
17254,A,Colla_1392,2,1,1,4,0
17255,A,Colla_1392,2,2,1,4,0
17256,A,Colla_1392,2,2,1,4,0
17257,A,Colla_1392,4,0,0,2,1
17258,A,Colla_1392,4,0,0,2,1
17259,A,Colla_1392,2,1,1,4,0
17260,A,Colla_1392,4,0,0,2,1
17261,A,Colla_1393,4,0,0,2,1
17262,A,Colla_1393,2,1,0,2,2
17263,A,Colla_1393,2,2,1,4,0
17264,A,Colla_1393,2,1,1,4,0
17265,A,Colla_1393,4,0,0,2,1
17266,A,Colla_1393,2,1,0,2,2
17267,A,Colla_1393,4,0,0,2,1
17268,A,Colla_1393,2,2,1,4,0
17269,A,Colla_1394,2,1,0,2,2
17270,A,Colla_1394,2,1,0,2,2
17271,A,Colla_1394,4,0,0,2,1
17272,A,Colla_1394,2,1,1,4,0
17273,A,Colla_1394,4,0,0,2,1
17274,A,Colla_1394,2,2,1,4,0
17275,A,Colla_1394,2,1,1,4,0
17276,A,Colla_1394,4,0,0,2,1
17277,A,Colla_1395,4,0,0,2,1
17278,A,Colla_1395,4,0,0,2,1
17279,A,Colla_1395,2,1,1,4,0
17280,A,Colla_1395,2,1,0,2,2
17281,A,Colla_1395,2,1,1,4,0
17282,A,Colla_1395,2,2,1,4,0
17283,A,Colla_1395,2,2,1,4,0
17284,A,Colla_1395,4,0,0,2,1
17285,A,Colla_1396,2,1,1,4,0
17286,A,Colla_1396,4,0,0,2,1
17287,A,Colla_1396,2,1,0,2,2
17288,A,Colla_1396,2,1,1,4,0
17289,A,Colla_1396,4,0,0,2,1
17290,A,Colla_1396,4,0,0,2,1
17291,A,Colla_1396,4,0,0,2,1
17292,A,Colla_1396,2,2,1,4,0
17293,A,Colla_1397,2,1,0,2,2
17294,A,Colla_1397,4,0,0,2,1
17295,A,Colla_1397,2,1,1,4,0
17296,A,Colla_1397,2,2,1,4,0
17297,A,Colla_1397,4,0,0,2,1
17298,A,Colla_1397,2,1,0,2,2
17299,A,Colla_1397,2,2,1,4,0
17300,A,Colla_1397,4,0,0,2,1
17301,A,Colla_1398,4,0,0,2,1
17302,A,Colla_1398,2,2,1,4,0
17303,A,Colla_1398,2,1,0,2,2
17304,A,Colla_1398,2,1,1,4,0
17305,A,Colla_1398,4,0,0,2,1
17306,A,Colla_1398,4,0,0,2,1
17307,A,Colla_1398,2,2,1,4,0
17308,A,Colla_1398,2,1,0,2,2
17309,A,Colla_1399,4,0,0,2,1
17310,A,Colla_1399,4,0,0,2,1
17311,A,Colla_1399,2,1,1,4,0
17312,A,Colla_1399,2,2,1,4,0
17313,A,Colla_1399,4,0,0,2,1
17314,A,Colla_1399,2,1,0,2,2
17315,A,Colla_1399,2,2,1,4,0
17316,A,Colla_1399,2,1,0,2,2
17317,A,Colla_1400,2,2,1,4,0
17318,A,Colla_1400,2,1,1,4,0
17319,A,Colla_1400,4,0,0,2,1
17320,A,Colla_1400,2,1,0,2,2
17321,A,Colla_1400,2,2,1,4,0
17322,A,Colla_1400,4,0,0,2,1
17323,A,Colla_1400,4,0,0,2,1
17324,A,Colla_1400,2,1,1,4,0
17325,A,Colla_1401,2,1,0,2,2
17326,A,Colla_1401,2,2,1,4,0
17327,A,Colla_1401,2,1,1,4,0
17328,A,Colla_1401,2,2,1,4,0
17329,A,Colla_1401,2,1,0,2,2
17330,A,Colla_1401,4,0,0,2,1
17331,A,Colla_1401,4,0,0,2,1
17332,A,Colla_1401,4,0,0,2,1
17333,A,Colla_1402,2,2,1,4,0
17334,A,Colla_1402,4,0,0,2,1
17335,A,Colla_1402,2,1,1,4,0
17336,A,Colla_1402,2,1,0,2,2
17337,A,Colla_1402,2,1,0,2,2
17338,A,Colla_1402,2,1,1,4,0
17339,A,Colla_1402,4,0,0,2,1
17340,A,Colla_1402,4,0,0,2,1
17341,A,Colla_1403,4,0,0,2,1
17342,A,Colla_1403,2,1,0,2,2
17343,A,Colla_1403,2,2,1,4,0
17344,A,Colla_1403,2,1,1,4,0
17345,A,Colla_1403,4,0,0,2,1
17346,A,Colla_1403,2,1,1,4,0
17347,A,Colla_1403,2,1,0,2,2
17348,A,Colla_1403,4,0,0,2,1
17349,A,Colla_1404,2,2,1,4,0
17350,A,Colla_1404,2,1,1,4,0
17351,A,Colla_1404,4,0,0,2,1
17352,A,Colla_1404,4,0,0,2,1
17353,A,Colla_1404,2,1,0,2,2
17354,A,Colla_1404,2,1,1,4,0
17355,A,Colla_1404,4,0,0,2,1
17356,A,Colla_1404,4,0,0,2,1
17357,A,Colla_1405,4,0,0,2,1
17358,A,Colla_1405,4,0,0,2,1
17359,A,Colla_1405,2,1,0,2,2
17360,A,Colla_1405,2,1,1,4,0
17361,A,Colla_1405,4,0,0,2,1
17362,A,Colla_1405,2,1,1,4,0
17363,A,Colla_1405,2,1,1,4,0
17364,A,Colla_1405,4,0,0,2,1
17365,A,Colla_1406,2,1,1,4,0
17366,A,Colla_1406,4,0,0,2,1
17367,A,Colla_1406,2,1,1,4,0
17368,A,Colla_1406,4,0,0,2,1
17369,A,Colla_1406,4,0,0,2,1
17370,A,Colla_1406,2,2,1,4,0
17371,A,Colla_1406,4,0,0,2,1
17372,A,Colla_1406,2,1,1,4,0
17373,A,Colla_1407,4,0,0,2,1
17374,A,Colla_1407,2,1,1,4,0
17375,A,Colla_1407,4,0,0,2,1
17376,A,Colla_1407,2,1,1,4,0
17377,A,Colla_1407,4,0,0,2,1
17378,A,Colla_1407,2,2,1,4,0
17379,A,Colla_1407,2,1,1,4,0
17380,A,Colla_1407,4,0,0,2,1
17381,A,Colla_1408,2,1,0,2,2
17382,A,Colla_1408,2,2,1,4,0
17383,A,Colla_1408,4,0,0,2,1
17384,A,Colla_1408,4,0,0,2,1
17385,A,Colla_1408,2,1,1,4,0
17386,A,Colla_1408,4,0,0,2,1
17387,A,Colla_1408,2,2,1,4,0
17388,A,Colla_1408,2,1,1,4,0
17389,A,Colla_1409,2,1,1,4,0
17390,A,Colla_1409,2,2,1,4,0
17391,A,Colla_1409,2,2,1,4,0
17392,A,Colla_1409,4,0,0,2,1
17393,A,Colla_1409,2,1,0,2,2
17394,A,Colla_1409,4,0,0,2,1
17395,A,Colla_1409,4,0,0,2,1
17396,A,Colla_1409,2,1,0,2,2
17397,A,Colla_1410,4,0,0,2,1
17398,A,Colla_1410,2,1,0,2,2
17399,A,Colla_1410,2,2,1,4,0
17400,A,Colla_1410,4,0,0,2,1
17401,A,Colla_1410,4,0,0,2,1
17402,A,Colla_1410,2,1,1,4,0
17403,A,Colla_1410,2,1,1,4,0
17404,A,Colla_1410,4,0,0,2,1
17405,A,Colla_1411,2,1,1,4,0
17406,A,Colla_1411,4,0,0,2,1
17407,A,Colla_1411,4,0,0,2,1
17408,A,Colla_1411,2,1,1,4,0
17409,A,Colla_1411,4,0,0,2,1
17410,A,Colla_1411,4,0,0,2,1
17411,A,Colla_1411,2,1,0,2,2
17412,A,Colla_1411,2,2,1,4,0
17413,A,Colla_1412,2,1,0,2,2
17414,A,Colla_1412,2,2,1,4,0
17415,A,Colla_1412,2,2,1,4,0
17416,A,Colla_1412,2,1,1,4,0
17417,A,Colla_1412,4,0,0,2,1
17418,A,Colla_1412,4,0,0,2,1
17419,A,Colla_1412,2,1,1,4,0
17420,A,Colla_1412,4,0,0,2,1
17421,A,Colla_1413,4,0,0,2,1
17422,A,Colla_1413,2,1,1,4,0
17423,A,Colla_1413,4,0,0,2,1
17424,A,Colla_1413,4,0,0,2,1
17425,A,Colla_1413,2,1,1,4,0
17426,A,Colla_1413,2,2,1,4,0
17427,A,Colla_1413,2,1,1,4,0
17428,A,Colla_1413,4,0,0,2,1
17429,A,Colla_1414,4,0,0,2,1
17430,A,Colla_1414,2,1,1,4,0
17431,A,Colla_1414,2,1,0,2,2
17432,A,Colla_1414,2,1,0,2,2
17433,A,Colla_1414,4,0,0,2,1
17434,A,Colla_1414,4,0,0,2,1
17435,A,Colla_1414,2,2,1,4,0
17436,A,Colla_1414,2,1,1,4,0
17437,A,Colla_1415,2,2,1,4,0
17438,A,Colla_1415,2,1,1,4,0
17439,A,Colla_1415,2,1,0,2,2
17440,A,Colla_1415,4,0,0,2,1
17441,A,Colla_1415,4,0,0,2,1
17442,A,Colla_1415,2,1,1,4,0
17443,A,Colla_1415,2,2,1,4,0
17444,A,Colla_1415,4,0,0,2,1
17445,A,Colla_1416,2,2,1,4,0
17446,A,Colla_1416,2,1,1,4,0
17447,A,Colla_1416,2,1,0,2,2
17448,A,Colla_1416,2,2,1,4,0
17449,A,Colla_1416,4,0,0,2,1
17450,A,Colla_1416,2,1,1,4,0
17451,A,Colla_1416,4,0,0,2,1
17452,A,Colla_1416,4,0,0,2,1
17453,A,Colla_1417,2,1,0,2,2
17454,A,Colla_1417,2,2,1,4,0
17455,A,Colla_1417,4,0,0,2,1
17456,A,Colla_1417,2,1,1,4,0
17457,A,Colla_1417,4,0,0,2,1
17458,A,Colla_1417,2,1,0,2,2
17459,A,Colla_1417,2,2,1,4,0
17460,A,Colla_1417,4,0,0,2,1
17461,A,Colla_1418,2,1,1,4,0
17462,A,Colla_1418,2,1,1,4,0
17463,A,Colla_1418,4,0,0,2,1
17464,A,Colla_1418,2,1,0,2,2
17465,A,Colla_1418,4,0,0,2,1
17466,A,Colla_1418,4,0,0,2,1
17467,A,Colla_1418,2,1,1,4,0
17468,A,Colla_1418,4,0,0,2,1
17469,A,Colla_1419,2,2,1,4,0
17470,A,Colla_1419,2,1,1,4,0
17471,A,Colla_1419,2,1,1,4,0
17472,A,Colla_1419,4,0,0,2,1
17473,A,Colla_1419,4,0,0,2,1
17474,A,Colla_1419,2,1,0,2,2
17475,A,Colla_1419,4,0,0,2,1
17476,A,Colla_1419,2,1,0,2,2
17477,A,Colla_1420,2,1,1,4,0
17478,A,Colla_1420,4,0,0,2,1
17479,A,Colla_1420,4,0,0,2,1
17480,A,Colla_1420,2,1,1,4,0
17481,A,Colla_1420,4,0,0,2,1
17482,A,Colla_1420,4,0,0,2,1
17483,A,Colla_1420,2,1,1,4,0
17484,A,Colla_1420,2,1,0,2,2
17485,A,Colla_1421,4,0,0,2,1
17486,A,Colla_1421,2,1,0,2,2
17487,A,Colla_1421,2,1,1,4,0
17488,A,Colla_1421,2,1,0,2,2
17489,A,Colla_1421,2,2,1,4,0
17490,A,Colla_1421,4,0,0,2,1
17491,A,Colla_1421,4,0,0,2,1
17492,A,Colla_1421,2,1,1,4,0
17493,A,Colla_1422,2,1,1,4,0
17494,A,Colla_1422,4,0,0,2,1
17495,A,Colla_1422,2,1,1,4,0
17496,A,Colla_1422,4,0,0,2,1
17497,A,Colla_1422,4,0,0,2,1
17498,A,Colla_1422,4,0,0,2,1
17499,A,Colla_1422,2,1,1,4,0
17500,A,Colla_1422,2,1,0,2,2
17501,B,,4,0,0,2,1
17502,B,,4,0,0,2,1
17503,B,,4,0,0,2,1
17504,B,,2,1,1,4,0
17505,B,,2,2,1,4,0
17506,B,,4,0,0,2,1
17507,B,,2,2,1,4,0
17508,B,,2,1,1,4,0
17509,B,,4,0,0,2,1
17510,B,,2,1,0,2,2
17511,B,,4,0,0,2,1
17512,B,,2,2,1,4,0
17513,B,,2,1,1,4,0
17514,B,,2,1,1,4,0
17515,B,,2,1,1,4,0
17516,B,,2,1,1,4,0
17517,B,,2,1,1,4,0
17518,B,,4,0,0,2,1
17519,B,,4,0,0,2,1
17520,B,,2,2,1,4,0
17521,B,,4,0,0,2,1
17522,B,,2,1,1,4,0
17523,B,,4,0,0,2,1
17524,B,,2,1,1,4,0
17525,B,,2,1,0,2,2
17526,B,,2,1,0,2,2
17527,B,,2,2,1,4,0
17528,B,,4,0,0,2,1
17529,B,,2,2,1,4,0
17530,B,,4,0,0,2,1
17531,B,,2,1,1,4,0
17532,B,,2,1,0,2,2
17533,B,,4,0,0,2,1
17534,B,,4,0,0,2,1
17535,B,,2,1,0,2,2
17536,B,,2,1,1,4,0
17537,B,,4,0,0,2,1
17538,B,,4,0,0,2,1
17539,B,,4,0,0,2,1
17540,B,,2,1,1,4,0
17541,B,,2,1,1,4,0
17542,B,,4,0,0,2,1
17543,B,,4,0,0,2,1
17544,B,,2,1,1,4,0
17545,B,,2,1,1,4,0
17546,B,,4,0,0,2,1
17547,B,,4,0,0,2,1
17548,B,,2,1,0,2,2
17549,B,,4,0,0,2,1
17550,B,,2,1,0,2,2
17551,B,,2,1,1,4,0
17552,B,,2,2,1,4,0
17553,B,,4,0,0,2,1
17554,B,,2,1,1,4,0
17555,B,,2,1,0,2,2
17556,B,,2,1,1,4,0
17557,B,,4,0,0,2,1
17558,B,,2,1,1,4,0
17559,B,,2,1,0,2,2
17560,B,,2,1,1,4,0
17561,B,,2,2,1,4,0
17562,B,,2,1,1,4,0
17563,B,,2,2,1,4,0
17564,B,,2,1,1,4,0
17565,B,,4,0,0,2,1
17566,B,,2,1,1,4,0
17567,B,,4,0,0,2,1
17568,B,,4,0,0,2,1
17569,B,,2,1,1,4,0
17570,B,,4,0,0,2,1
17571,B,,4,0,0,2,1
17572,B,,2,1,1,4,0
17573,B,,4,0,0,2,1
17574,B,,2,1,1,4,0
17575,B,,2,1,1,4,0
17576,B,,4,0,0,2,1
17577,B,,2,2,1,4,0
17578,B,,4,0,0,2,1
17579,B,,2,1,0,2,2
17580,B,,2,1,0,2,2
17581,B,,4,0,0,2,1
17582,B,,2,1,0,2,2
17583,B,,2,1,1,4,0
17584,B,,2,2,1,4,0
17585,B,,4,0,0,2,1
17586,B,,2,1,1,4,0
17587,B,,4,0,0,2,1
17588,B,,2,1,0,2,2
17589,B,,4,0,0,2,1
17590,B,,2,2,1,4,0
17591,B,,2,1,0,2,2
17592,B,,2,2,1,4,0
17593,B,,2,1,1,4,0
17594,B,,2,1,1,4,0
17595,B,,2,1,1,4,0
17596,B,,4,0,0,2,1
17597,B,,4,0,0,2,1
17598,B,,2,2,1,4,0
17599,B,,2,1,1,4,0
17600,B,,2,2,1,4,0
17601,B,,2,1,0,2,2
17602,B,,2,1,1,4,0
17603,B,,4,0,0,2,1
17604,B,,2,1,0,2,2
17605,B,,2,1,1,4,0
17606,B,,2,1,0,2,2
17607,B,,4,0,0,2,1
17608,B,,4,0,0,2,1
17609,B,,4,0,0,2,1
17610,B,,2,1,0,2,2
17611,B,,4,0,0,2,1
17612,B,,2,1,1,4,0
17613,B,,2,1,0,2,2
17614,B,,4,0,0,2,1
17615,B,,2,1,1,4,0
17616,B,,2,1,0,2,2
17617,B,,2,1,0,2,2
17618,B,,2,1,1,4,0
17619,B,,4,0,0,2,1
17620,B,,4,0,0,2,1
17621,B,,2,1,1,4,0
17622,B,,2,2,1,4,0
17623,B,,4,0,0,2,1
17624,B,,4,0,0,2,1
17625,B,,4,0,0,2,1
17626,B,,4,0,0,2,1
17627,B,,4,0,0,2,1
17628,B,,4,0,0,2,1
17629,B,,4,0,0,2,1
17630,B,,2,2,1,4,0
17631,B,,4,0,0,2,1
17632,B,,2,2,1,4,0
17633,B,,2,1,0,2,2
17634,B,,4,0,0,2,1
17635,B,,4,0,0,2,1
17636,B,,2,1,1,4,0
17637,B,,2,1,0,2,2
17638,B,,2,2,1,4,0
17639,B,,4,0,0,2,1
17640,B,,4,0,0,2,1
17641,B,,2,1,1,4,0
17642,B,,2,2,1,4,0
17643,B,,4,0,0,2,1
17644,B,,2,1,0,2,2
17645,B,,2,2,1,4,0
17646,B,,2,2,1,4,0
17647,B,,2,2,1,4,0
17648,B,,4,0,0,2,1
17649,B,,4,0,0,2,1
17650,B,,4,0,0,2,1
17651,B,,4,0,0,2,1
17652,B,,4,0,0,2,1
17653,B,,2,1,1,4,0
17654,B,,4,0,0,2,1
17655,B,,4,0,0,2,1
17656,B,,2,2,1,4,0
17657,B,,2,2,1,4,0
17658,B,,2,1,0,2,2
17659,B,,2,1,1,4,0
17660,B,,2,1,1,4,0
17661,B,,2,2,1,4,0
17662,B,,2,1,0,2,2
17663,B,,4,0,0,2,1
17664,B,,2,1,0,2,2
17665,B,,2,1,0,2,2
17666,B,,2,1,1,4,0
17667,B,,2,1,0,2,2
17668,B,,4,0,0,2,1
17669,B,,4,0,0,2,1
17670,B,,4,0,0,2,1
17671,B,,4,0,0,2,1
17672,B,,4,0,0,2,1
17673,B,,4,0,0,2,1
17674,B,,4,0,0,2,1
17675,B,,2,1,1,4,0
17676,B,,2,1,1,4,0
17677,B,,2,2,1,4,0
17678,B,,4,0,0,2,1
17679,B,,4,0,0,2,1
17680,B,,4,0,0,2,1
17681,B,,2,1,0,2,2
17682,B,,2,1,1,4,0
17683,B,,4,0,0,2,1
17684,B,,4,0,0,2,1
17685,B,,2,1,1,4,0
17686,B,,4,0,0,2,1
17687,B,,4,0,0,2,1
17688,B,,2,1,0,2,2
17689,B,,2,2,1,4,0
17690,B,,2,2,1,4,0
