ID,Modalitat,Colla_ID,Prioritat,anys_sense_captura,adjudicats,nova_prioritat,nou_anys_sense_captura
19987,B,,4,0,0,2,1
19988,B,,4,0,0,2,1
19989,B,,4,0,0,2,1
19990,B,,2,1,1,4,0
19991,B,,4,0,0,2,1
19992,B,,2,1,0,2,2
19993,B,,4,0,0,2,1
19994,B,,2,1,1,4,0
19995,B,,2,1,1,4,0
19996,B,,2,1,1,4,0
19997,B,,2,1,0,2,2
19998,B,,4,0,0,2,1
19999,B,,2,2,1,4,0
20000,B,,2,1,1,4,0
20001,B,,4,0,0,2,1
20002,B,,4,0,0,2,1
20003,B,,2,1,0,2,2
20004,B,,4,0,0,2,1
20005,B,,2,2,1,4,0
20006,B,,2,1,1,4,0
20007,B,,4,0,0,2,1
20008,B,,2,2,1,4,0
20009,B,,4,0,0,2,1
20010,B,,2,2,1,4,0
20011,B,,4,0,0,2,1
20012,B,,4,0,0,2,1
20013,B,,4,0,0,2,1
20014,B,,2,2,1,4,0
20015,B,,4,0,0,2,1
20016,B,,2,1,0,2,2
20017,B,,4,0,0,2,1
20018,B,,4,0,0,2,1
20019,B,,2,1,1,4,0
20020,B,,2,1,1,4,0
20021,B,,4,0,0,2,1
20022,B,,2,1,1,4,0
20023,B,,2,1,1,4,0
20024,B,,2,1,0,2,2
20025,B,,2,1,1,4,0
20026,B,,2,1,1,4,0
20027,B,,4,0,0,2,1
20028,B,,4,0,0,2,1
20029,B,,4,0,0,2,1
20030,B,,2,1,0,2,2
20031,B,,4,0,0,2,1
20032,B,,4,0,0,2,1
20033,B,,4,0,0,2,1
20034,B,,2,2,1,4,0
20035,B,,2,1,1,4,0
20036,B,,4,0,0,2,1
20037,B,,4,0,0,2,1
20038,B,,2,1,1,4,0
20039,B,,4,0,0,2,1
20040,B,,4,0,0,2,1
20041,B,,2,1,1,4,0
20042,B,,2,1,1,4,0
20043,B,,2,2,1,4,0
20044,B,,2,1,0,2,2
20045,B,,2,1,1,4,0
20046,B,,2,1,1,4,0
20047,B,,2,1,1,4,0
20048,B,,4,0,0,2,1
20049,B,,2,2,1,4,0
20050,B,,2,1,0,2,2
20051,B,,4,0,0,2,1
20052,B,,2,2,1,4,0
20053,B,,2,2,1,4,0
20054,B,,4,0,0,2,1
20055,B,,2,2,1,4,0
20056,B,,2,1,1,4,0
20057,B,,2,1,1,4,0
20058,B,,4,0,0,2,1
20059,B,,2,1,0,2,2
20060,B,,2,2,1,4,0
20061,B,,2,1,0,2,2
20062,B,,4,0,0,2,1
20063,B,,2,1,0,2,2
20064,B,,4,0,0,2,1
20065,B,,4,0,0,2,1
20066,B,,2,1,1,4,0
20067,B,,2,2,1,4,0
20068,B,,2,1,0,2,2
20069,B,,2,1,1,4,0
20070,B,,2,1,0,2,2
20071,B,,4,0,0,2,1
20072,B,,4,0,0,2,1
20073,B,,4,0,0,2,1
20074,B,,2,1,0,2,2
20075,B,,4,0,0,2,1
20076,B,,4,0,0,2,1
20077,B,,2,1,1,4,0
20078,B,,4,0,0,2,1
20079,B,,4,0,0,2,1
20080,B,,4,0,0,2,1
20081,B,,2,1,0,2,2
20082,B,,2,2,1,4,0
20083,B,,4,0,0,2,1
20084,B,,4,0,0,2,1
20085,B,,2,1,0,2,2
20086,B,,4,0,0,2,1
20087,B,,4,0,0,2,1
20088,B,,2,2,1,4,0
20089,B,,4,0,0,2,1
20090,B,,4,0,0,2,1
20091,B,,2,1,1,4,0
20092,B,,2,2,1,4,0
20093,B,,2,1,1,4,0
20094,B,,2,1,1,4,0
20095,B,,4,0,0,2,1
20096,B,,2,1,0,2,2
20097,B,,4,0,0,2,1
20098,B,,2,2,1,4,0
20099,B,,4,0,0,2,1
20100,B,,2,1,0,2,2
20101,B,,2,1,0,2,2
20102,B,,4,0,0,2,1
20103,B,,2,1,1,4,0
20104,B,,4,0,0,2,1
20105,B,,4,0,0,2,1
20106,B,,4,0,0,2,1
20107,B,,2,1,1,4,0
20108,B,,4,0,0,2,1
20109,B,,2,1,1,4,0
20110,B,,2,1,1,4,0
20111,B,,4,0,0,2,1
20112,B,,2,1,0,2,2
20113,B,,2,2,1,4,0
20114,B,,2,2,1,4,0
20115,A,TrackedColla_2_3,2,4,0,2,5
20116,B,,4,0,0,2,1
20117,B,,4,0,0,2,1
20118,B,,2,1,1,4,0
20119,B,,4,0,0,2,1
20120,B,,2,1,1,4,0
20121,B,,4,0,0,2,1
20122,B,,2,1,0,2,2
20123,B,,2,1,0,2,2
20124,B,,2,1,1,4,0
20125,B,,2,1,1,4,0
20126,B,,4,0,0,2,1
20127,B,,4,0,0,2,1
20128,B,,2,1,0,2,2
20129,B,,2,1,0,2,2
20130,B,,2,1,1,4,0
20131,B,,4,0,0,2,1
20132,B,,4,0,0,2,1
20133,B,,2,1,1,4,0
20134,B,,2,2,1,4,0
20135,B,,2,1,1,4,0
20136,B,,4,0,0,2,1
20137,B,,2,1,0,2,2
20138,B,,2,1,0,2,2
20139,B,,4,0,0,2,1
20140,B,,2,1,1,4,0
20141,B,,4,0,0,2,1
20142,B,,4,0,0,2,1
20143,B,,2,1,0,2,2
20144,B,,2,1,0,2,2
20145,B,,4,0,0,2,1
20146,B,,4,0,0,2,1
20147,B,,2,2,1,4,0
20148,B,,2,1,1,4,0
20149,B,,2,2,1,4,0
20150,B,,4,0,0,2,1
20151,B,,2,1,1,4,0
20152,B,,2,1,1,4,0
20153,B,,2,1,0,2,2
20154,B,,4,0,0,2,1
20155,B,,4,0,0,2,1
20156,B,,4,0,0,2,1
20157,B,,2,1,0,2,2
20158,B,,4,0,0,2,1
20159,B,,2,1,1,4,0
20160,B,,2,2,1,4,0
20161,B,,2,1,0,2,2
20162,B,,2,1,0,2,2
20163,B,,4,0,0,2,1
20164,B,,2,1,1,4,0
20165,B,,2,2,1,4,0
20166,B,,4,0,0,2,1
20167,B,,2,1,0,2,2
20168,B,,2,1,1,4,0
20169,B,,2,2,1,4,0
20170,B,,4,0,0,2,1
20171,B,,2,1,0,2,2
20172,B,,2,2,1,4,0
20173,B,,2,1,1,4,0
20174,B,,4,0,0,2,1
20175,B,,4,0,0,2,1
20176,B,,2,1,1,4,0
20177,B,,2,1,1,4,0
20178,B,,2,2,1,4,0
20179,B,,4,0,0,2,1
20180,B,,4,0,0,2,1
20181,B,,2,1,1,4,0
20182,B,,4,0,0,2,1
20183,B,,2,2,1,4,0
20184,B,,2,1,1,4,0
20185,B,,2,2,1,4,0
20186,B,,2,1,0,2,2
20187,B,,2,2,1,4,0
20188,B,,2,2,1,4,0
20189,B,,4,0,0,2,1
20190,B,,4,0,0,2,1
20191,B,,2,1,0,2,2
20192,B,,2,2,1,4,0
20193,B,,2,2,1,4,0
20194,B,,2,1,1,4,0
20195,B,,2,1,0,2,2
20196,B,,2,1,0,2,2
20197,B,,4,0,0,2,1
20198,B,,2,1,0,2,2
20199,B,,4,0,0,2,1
20200,B,,4,0,0,2,1
20201,B,,2,1,1,4,0
20202,B,,4,0,0,2,1
20203,B,,4,0,0,2,1
20204,B,,2,1,0,2,2
20205,B,,2,2,1,4,0
20206,B,,2,1,0,2,2
20207,B,,2,1,0,2,2
20208,B,,2,1,1,4,0
20209,B,,2,1,1,4,0
20210,B,,2,1,0,2,2
20211,B,,2,1,1,4,0
20212,B,,4,0,0,2,1
20213,B,,4,0,0,2,1
20214,B,,2,1,0,2,2
20215,B,,2,1,0,2,2
20216,B,,2,1,0,2,2
20217,B,,4,0,0,2,1
20218,B,,2,1,0,2,2
20219,B,,2,1,1,4,0
20220,B,,2,1,0,2,2
20221,B,,2,2,1,4,0
20222,B,,2,2,1,4,0
20223,B,,4,0,0,2,1
20224,B,,2,1,1,4,0
20225,B,,2,1,1,4,0
20226,B,,4,0,0,2,1
20227,B,,2,1,0,2,2
20228,B,,4,0,0,2,1
20229,B,,4,0,0,2,1
20230,B,,4,0,0,2,1
20231,B,,2,2,1,4,0
20232,B,,2,1,0,2,2
20233,B,,4,0,0,2,1
20234,B,,4,0,0,2,1
20235,B,,4,0,0,2,1
20236,B,,4,0,0,2,1
20237,B,,4,0,0,2,1
20238,B,,4,0,0,2,1
20239,B,,2,1,1,4,0
20240,B,,4,0,0,2,1
20241,B,,4,0,0,2,1
20242,B,,4,0,0,2,1
20243,B,,4,0,0,2,1
20244,B,,2,1,0,2,2
20245,B,,2,1,1,4,0
20246,B,,4,0,0,2,1
20247,B,,4,0,0,2,1
20248,B,,2,1,1,4,0
20249,B,,4,0,0,2,1
20250,B,,2,1,1,4,0
20251,B,,2,1,0,2,2
20252,B,,2,1,0,2,2
20253,B,,2,2,1,4,0
20254,B,,2,2,1,4,0
20255,B,,2,1,1,4,0
20256,B,,2,2,1,4,0
20257,B,,4,0,0,2,1
20258,B,,2,1,1,4,0
20259,B,,2,2,1,4,0
20260,B,,4,0,0,2,1
20261,B,,2,1,1,4,0
20262,B,,4,0,0,2,1
20263,B,,4,0,0,2,1
20264,B,,2,1,0,2,2
20265,B,,2,2,1,4,0
20266,B,,4,0,0,2,1
20267,B,,2,1,1,4,0
20268,B,,4,0,0,2,1
20269,B,,4,0,0,2,1
20270,B,,2,1,1,4,0
20271,B,,2,1,0,2,2
20272,B,,4,0,0,2,1
20273,B,,2,1,1,4,0
20274,B,,2,1,0,2,2
20275,B,,4,0,0,2,1
20276,B,,2,2,1,4,0
20277,B,,2,2,1,4,0
20278,B,,2,1,0,2,2
20279,B,,2,1,0,2,2
20280,B,,2,1,1,4,0
20281,B,,4,0,0,2,1
20282,B,,2,1,1,4,0
20283,B,,2,1,1,4,0
20284,B,,2,1,1,4,0
20285,B,,2,1,1,4,0
20286,B,,4,0,0,2,1
20287,B,,2,1,1,4,0
20288,B,,4,0,0,2,1
20289,B,,4,0,0,2,1
20290,B,,2,2,1,4,0
20291,B,,2,2,1,4,0
20292,B,,2,1,0,2,2
20293,B,,2,1,1,4,0
20294,B,,4,0,0,2,1
20295,B,,4,0,0,2,1
20296,B,,2,1,1,4,0
20297,B,,4,0,0,2,1
20298,B,,2,1,0,2,2
20299,B,,2,1,0,2,2
20300,B,,2,1,0,2,2
20301,B,,4,0,0,2,1
20302,B,,2,1,0,2,2
20303,B,,4,0,0,2,1
20304,B,,2,1,0,2,2
20305,B,,2,2,1,4,0
20306,B,,4,0,0,2,1
20307,B,,4,0,0,2,1
20308,B,,4,0,0,2,1
20309,B,,4,0,0,2,1
20310,B,,2,1,0,2,2
20311,B,,2,2,1,4,0
20312,B,,4,0,0,2,1
20313,B,,4,0,0,2,1
20314,B,,4,0,0,2,1
20315,B,,2,2,1,4,0
20316,B,,4,0,0,2,1
20317,B,,2,1,1,4,0
20318,B,,2,1,1,4,0
20319,B,,2,1,0,2,2
20320,B,,4,0,0,2,1
20321,B,,4,0,0,2,1
20322,B,,2,2,1,4,0
20323,B,,2,1,1,4,0
20324,B,,4,0,0,2,1
20325,B,,2,1,0,2,2
20326,B,,2,1,1,4,0
20327,B,,2,1,1,4,0
20328,B,,2,1,1,4,0
20329,B,,4,0,0,2,1
20330,B,,2,2,1,4,0
20331,B,,2,1,0,2,2
20332,B,,2,1,0,2,2
20333,B,,2,2,1,4,0
20334,B,,2,1,0,2,2
20335,B,,4,0,0,2,1
20336,B,,2,1,1,4,0
20337,B,,2,1,0,2,2
20338,B,,2,1,1,4,0
20339,B,,2,2,1,4,0
20340,B,,2,1,1,4,0
20341,B,,2,2,1,4,0
20342,B,,4,0,0,2,1
20343,B,,4,0,0,2,1
20344,B,,2,2,1,4,0
20345,B,,4,0,0,2,1
20346,B,,4,0,0,2,1
20347,B,,2,1,0,2,2
20348,B,,4,0,0,2,1
20349,B,,4,0,0,2,1
20350,B,,2,1,0,2,2
20351,B,,4,0,0,2,1
20352,B,,4,0,0,2,1
20353,B,,4,0,0,2,1
20354,B,,2,2,1,4,0
20355,B,,2,1,1,4,0
20356,B,,2,2,1,4,0
20357,B,,2,2,1,4,0
20358,B,,4,0,0,2,1
20359,B,,2,1,1,4,0
20360,B,,2,2,1,4,0
20361,B,,2,1,0,2,2
20362,B,,2,1,1,4,0
20363,B,,4,0,0,2,1
20364,B,,2,1,1,4,0
20365,B,,2,1,1,4,0
20366,B,,4,0,0,2,1
20367,B,,2,2,1,4,0
20368,B,,2,2,1,4,0
20369,B,,4,0,0,2,1
20370,B,,4,0,0,2,1
20371,B,,2,2,1,4,0
20372,B,,2,1,1,4,0
20373,B,,4,0,0,2,1
20374,B,,2,2,1,4,0
20375,B,,2,1,0,2,2
20376,B,,2,1,1,4,0
20377,B,,2,1,1,4,0
20378,B,,2,2,1,4,0
20379,B,,2,1,1,4,0
20380,B,,4,0,0,2,1
20381,B,,2,1,0,2,2
20382,B,,2,1,0,2,2
20383,B,,2,1,1,4,0
20384,B,,2,2,1,4,0
20385,B,,4,0,0,2,1
20386,B,,2,1,1,4,0
20387,B,,4,0,0,2,1
20388,B,,2,2,1,4,0
20389,B,,4,0,0,2,1
20390,B,,2,2,1,4,0
20391,B,,4,0,0,2,1
20392,B,,2,1,1,4,0
20393,B,,4,0,0,2,1
20394,B,,2,2,1,4,0
20395,B,,2,2,1,4,0
20396,B,,2,2,1,4,0
20397,B,,2,2,1,4,0
20398,B,,2,1,0,2,2
20399,B,,4,0,0,2,1
20400,B,,4,0,0,2,1
20401,B,,4,0,0,2,1
20402,B,,4,0,0,2,1
20403,B,,2,1,1,4,0
20404,B,,4,0,0,2,1
20405,B,,4,0,0,2,1
20406,B,,2,2,1,4,0
20407,B,,4,0,0,2,1
20408,B,,4,0,0,2,1
20409,B,,2,2,1,4,0
20410,B,,2,2,1,4,0
20411,B,,2,1,1,4,0
20412,B,,2,2,1,4,0
20413,B,,4,0,0,2,1
20414,B,,2,1,1,4,0
20415,B,,2,2,1,4,0
20416,B,,4,0,0,2,1
20417,B,,2,1,1,4,0
20418,B,,2,2,1,4,0
20419,B,,4,0,0,2,1
20420,B,,2,1,1,4,0
20421,B,,2,1,1,4,0
20422,B,,2,1,0,2,2
20423,B,,2,1,1,4,0
20424,B,,4,0,0,2,1
20425,B,,4,0,0,2,1
20426,B,,4,0,0,2,1
20427,B,,2,1,1,4,0
20428,B,,2,2,1,4,0
20429,B,,4,0,0,2,1
20430,B,,4,0,0,2,1
20431,B,,2,1,1,4,0
20432,B,,2,1,0,2,2
20433,B,,4,0,0,2,1
20434,B,,2,1,1,4,0
20435,B,,2,1,0,2,2
20436,B,,2,2,1,4,0
20437,B,,2,1,0,2,2
20438,B,,4,0,0,2,1
20439,B,,4,0,0,2,1
20440,B,,2,1,1,4,0
20441,B,,4,0,0,2,1
20442,B,,4,0,0,2,1
20443,B,,4,0,0,2,1
20444,B,,2,2,1,4,0
20445,B,,2,1,0,2,2
20446,B,,4,0,0,2,1
20447,B,,2,2,1,4,0
20448,B,,2,1,1,4,0
20449,B,,4,0,0,2,1
20450,B,,2,1,0,2,2
20451,B,,2,2,1,4,0
20452,B,,4,0,0,2,1
20453,B,,4,0,0,2,1
20454,B,,2,1,1,4,0
20455,B,,2,1,1,4,0
20456,B,,4,0,0,2,1
20457,B,,2,1,1,4,0
20458,B,,4,0,0,2,1
20459,B,,2,1,1,4,0
20460,B,,4,0,0,2,1
20461,B,,4,0,0,2,1
20462,B,,4,0,0,2,1
20463,B,,4,0,0,2,1
20464,B,,2,2,1,4,0
20465,B,,4,0,0,2,1
20466,B,,4,0,0,2,1
20467,B,,4,0,0,2,1
20468,B,,2,2,1,4,0
20469,B,,4,0,0,2,1
20470,B,,2,1,0,2,2
20471,B,,2,1,0,2,2
20472,B,,4,0,0,2,1
20473,B,,2,1,1,4,0
20474,B,,4,0,0,2,1
20475,B,,4,0,0,2,1
20476,B,,4,0,0,2,1
20477,B,,2,2,1,4,0
20478,B,,4,0,0,2,1
20479,B,,4,0,0,2,1
20480,B,,4,0,0,2,1
20481,B,,2,2,1,4,0
20482,B,,4,0,0,2,1
20483,B,,4,0,0,2,1
20484,B,,4,0,0,2,1
20485,B,,2,1,0,2,2
20486,B,,2,1,0,2,2
20487,B,,4,0,0,2,1
20488,B,,2,1,1,4,0
20489,B,,2,2,1,4,0
20490,B,,2,1,1,4,0
20491,B,,4,0,0,2,1
20492,B,,2,2,1,4,0
20493,B,,2,2,1,4,0
20494,B,,4,0,0,2,1
20495,B,,2,2,1,4,0
20496,B,,4,0,0,2,1
20497,B,,2,1,0,2,2
20498,B,,4,0,0,2,1
20499,B,,4,0,0,2,1
20500,B,,2,1,1,4,0
20501,B,,2,1,1,4,0
20502,B,,4,0,0,2,1
20503,B,,2,1,1,4,0
20504,B,,4,0,0,2,1
20505,B,,4,0,0,2,1
20506,B,,2,2,1,4,0
20507,B,,4,0,0,2,1
20508,B,,2,1,0,2,2
20509,B,,2,1,0,2,2
20510,B,,2,1,1,4,0
20511,B,,2,1,0,2,2
20512,B,,4,0,0,2,1
20513,B,,4,0,0,2,1
20514,B,,2,1,1,4,0
20515,B,,2,1,1,4,0
20516,B,,4,0,0,2,1
20517,B,,2,1,0,2,2
20518,B,,4,0,0,2,1
20519,B,,2,1,1,4,0
20520,B,,2,1,0,2,2
20521,B,,4,0,0,2,1
20522,B,,2,2,1,4,0
20523,B,,2,1,1,4,0
20524,B,,4,0,0,2,1
20525,B,,2,1,0,2,2
20526,B,,4,0,0,2,1
20527,B,,4,0,0,2,1
20528,B,,2,2,1,4,0
20529,B,,2,2,1,4,0
20530,B,,4,0,0,2,1
20531,B,,2,2,1,4,0
20532,B,,4,0,0,2,1
20533,B,,4,0,0,2,1
20534,B,,2,2,1,4,0
20535,B,,4,0,0,2,1
20536,B,,2,1,1,4,0
20537,B,,2,1,0,2,2
20538,B,,4,0,0,2,1
20539,B,,4,0,0,2,1
20540,B,,4,0,0,2,1
20541,B,,2,1,1,4,0
20542,B,,4,0,0,2,1
20543,B,,2,1,1,4,0
20544,B,,2,2,1,4,0
20545,B,,2,1,1,4,0
20546,B,,2,1,0,2,2
20547,B,,4,0,0,2,1
20548,B,,2,1,1,4,0
20549,B,,2,2,1,4,0
20550,B,,2,1,0,2,2
20551,B,,2,1,0,2,2
20552,B,,2,1,1,4,0
20553,B,,4,0,0,2,1
20554,B,,2,1,0,2,2
20555,B,,2,2,1,4,0
20556,B,,4,0,0,2,1
20557,B,,2,2,1,4,0
20558,B,,2,2,1,4,0
20559,B,,2,1,1,4,0
20560,B,,2,2,1,4,0
20561,B,,2,1,1,4,0
20562,A,TrackedColla_4_3,2,2,1,4,0
20563,B,,4,0,0,2,1
20564,B,,4,0,0,2,1
20565,B,,2,1,1,4,0
20566,B,,2,2,1,4,0
20567,B,,2,1,1,4,0
20568,B,,2,2,1,4,0
20569,B,,4,0,0,2,1
20570,B,,2,2,1,4,0
20571,B,,4,0,0,2,1
20572,B,,2,1,1,4,0
20573,B,,4,0,0,2,1
20574,B,,4,0,0,2,1
20575,B,,4,0,0,2,1
20576,B,,4,0,0,2,1
20577,B,,4,0,0,2,1
20578,B,,2,1,0,2,2
20579,B,,2,2,1,4,0
20580,B,,2,1,0,2,2
20581,B,,2,1,0,2,2
20582,B,,2,1,1,4,0
20583,B,,4,0,0,2,1
20584,B,,2,1,0,2,2
20585,B,,4,0,0,2,1
20586,B,,2,2,1,4,0
20587,B,,2,1,0,2,2
20588,B,,4,0,0,2,1
20589,B,,2,2,1,4,0
20590,B,,4,0,0,2,1
20591,B,,2,1,1,4,0
20592,B,,4,0,0,2,1
20593,B,,4,0,0,2,1
20594,B,,2,1,1,4,0
20595,B,,4,0,0,2,1
20596,B,,2,2,1,4,0
20597,B,,4,0,0,2,1
20598,B,,2,2,1,4,0
20599,B,,2,1,0,2,2
20600,B,,2,2,1,4,0
20601,B,,4,0,0,2,1
20602,B,,2,1,0,2,2
20603,B,,2,1,0,2,2
20604,B,,2,1,0,2,2
20605,B,,4,0,0,2,1
20606,B,,4,0,0,2,1
20607,B,,2,1,1,4,0
20608,B,,2,2,1,4,0
20609,B,,2,1,0,2,2
20610,B,,2,1,0,2,2
20611,B,,2,1,1,4,0
20612,B,,2,2,1,4,0
20613,B,,4,0,0,2,1
20614,B,,2,1,0,2,2
20615,B,,2,1,1,4,0
20616,B,,4,0,0,2,1
20617,B,,2,1,0,2,2
20618,B,,4,0,0,2,1
20619,B,,2,1,1,4,0
20620,B,,2,1,1,4,0
20621,B,,2,1,1,4,0
20622,B,,2,1,0,2,2
20623,B,,2,1,1,4,0
20624,B,,4,0,0,2,1
20625,B,,2,1,0,2,2
20626,B,,4,0,0,2,1
20627,B,,2,1,0,2,2
20628,B,,4,0,0,2,1
20629,B,,4,0,0,2,1
20630,B,,2,1,0,2,2
20631,B,,4,0,0,2,1
20632,B,,2,1,0,2,2
20633,B,,4,0,0,2,1
20634,B,,4,0,0,2,1
20635,B,,2,1,1,4,0
20636,B,,2,1,1,4,0
20637,B,,4,0,0,2,1
20638,B,,2,1,0,2,2
20639,B,,4,0,0,2,1
20640,B,,4,0,0,2,1
20641,B,,4,0,0,2,1
20642,B,,4,0,0,2,1
20643,B,,4,0,0,2,1
20644,B,,2,1,0,2,2
20645,B,,4,0,0,2,1
20646,B,,2,2,1,4,0
20647,B,,4,0,0,2,1
20648,B,,2,1,1,4,0
20649,B,,2,1,1,4,0
20650,B,,4,0,0,2,1
20651,B,,4,0,0,2,1
20652,B,,4,0,0,2,1
20653,B,,2,2,1,4,0
20654,B,,4,0,0,2,1
20655,B,,4,0,0,2,1
20656,B,,4,0,0,2,1
20657,B,,4,0,0,2,1
20658,B,,2,2,1,4,0
20659,B,,2,1,1,4,0
20660,B,,2,2,1,4,0
20661,B,,2,1,0,2,2
20662,B,,4,0,0,2,1
20663,B,,2,1,1,4,0
20664,B,,4,0,0,2,1
20665,B,,4,0,0,2,1
20666,B,,2,1,1,4,0
20667,B,,2,1,0,2,2
20668,B,,2,1,0,2,2
20669,B,,2,1,0,2,2
20670,B,,4,0,0,2,1
20671,B,,4,0,0,2,1
20672,B,,4,0,0,2,1
20673,B,,4,0,0,2,1
20674,B,,2,2,1,4,0
20675,B,,2,2,1,4,0
20676,B,,4,0,0,2,1
20677,B,,4,0,0,2,1
20678,B,,4,0,0,2,1
20679,B,,2,1,1,4,0
20680,B,,2,1,0,2,2
20681,B,,2,1,1,4,0
20682,B,,4,0,0,2,1
20683,B,,4,0,0,2,1
20684,B,,2,1,1,4,0
20685,B,,2,2,1,4,0
20686,B,,2,1,1,4,0
20687,B,,2,2,1,4,0
20688,B,,2,1,1,4,0
20689,B,,2,1,0,2,2
20690,B,,2,1,0,2,2
20691,B,,4,0,0,2,1
20692,B,,2,1,0,2,2
20693,B,,2,1,0,2,2
20694,B,,2,1,1,4,0
20695,B,,2,1,1,4,0
20696,B,,2,2,1,4,0
20697,B,,4,0,0,2,1
20698,B,,2,1,1,4,0
20699,B,,2,1,1,4,0
20700,B,,2,2,1,4,0
20701,B,,4,0,0,2,1
20702,B,,2,1,0,2,2
20703,B,,2,1,0,2,2
20704,B,,2,1,1,4,0
20705,B,,4,0,0,2,1
20706,B,,4,0,0,2,1
20707,B,,2,1,1,4,0
20708,B,,2,1,0,2,2
20709,B,,2,2,1,4,0
20710,B,,4,0,0,2,1
20711,B,,4,0,0,2,1
20712,B,,2,1,0,2,2
20713,B,,2,2,1,4,0
20714,B,,4,0,0,2,1
20715,B,,2,1,0,2,2
20716,B,,2,2,1,4,0
20717,B,,4,0,0,2,1
20718,B,,2,1,1,4,0
20719,B,,4,0,0,2,1
20720,B,,4,0,0,2,1
20721,B,,4,0,0,2,1
20722,B,,2,1,0,2,2
20723,B,,4,0,0,2,1
20724,B,,2,1,1,4,0
20725,B,,2,2,1,4,0
20726,B,,4,0,0,2,1
20727,B,,4,0,0,2,1
20728,B,,2,2,1,4,0
20729,B,,4,0,0,2,1
20730,B,,4,0,0,2,1
20731,B,,2,1,1,4,0
20732,B,,2,2,1,4,0
20733,B,,2,1,0,2,2
20734,B,,2,1,1,4,0
20735,B,,2,1,1,4,0
20736,B,,4,0,0,2,1
20737,B,,2,1,0,2,2
20738,B,,2,2,1,4,0
20739,B,,2,1,1,4,0
20740,B,,4,0,0,2,1
20741,B,,2,1,1,4,0
20742,B,,4,0,0,2,1
20743,B,,2,2,1,4,0
20744,B,,4,0,0,2,1
20745,B,,2,1,1,4,0
20746,B,,2,1,0,2,2
20747,B,,2,1,0,2,2
20748,B,,2,2,1,4,0
20749,B,,2,1,1,4,0
20750,B,,2,2,1,4,0
20751,B,,4,0,0,2,1
20752,B,,4,0,0,2,1
20753,B,,4,0,0,2,1
20754,B,,2,2,1,4,0
20755,B,,2,1,0,2,2
20756,B,,2,1,1,4,0
20757,B,,2,2,1,4,0
20758,B,,2,1,1,4,0
20759,B,,2,2,1,4,0
20760,B,,2,2,1,4,0
20761,B,,2,1,0,2,2
20762,B,,4,0,0,2,1
20763,A,TrackedColla_5_3,2,1,0,2,2
20764,B,,4,0,0,2,1
20765,B,,2,1,0,2,2
20766,B,,2,1,1,4,0
20767,B,,2,1,1,4,0
20768,B,,2,2,1,4,0
20769,B,,2,1,0,2,2
20770,B,,2,1,1,4,0
20771,B,,2,1,1,4,0
20772,B,,4,0,0,2,1
20773,B,,2,1,1,4,0
20774,B,,2,1,0,2,2
20775,B,,4,0,0,2,1
20776,B,,2,1,0,2,2
20777,B,,4,0,0,2,1
20778,B,,2,1,0,2,2
20779,B,,2,1,1,4,0
20780,B,,4,0,0,2,1
20781,B,,2,1,0,2,2
20782,B,,4,0,0,2,1
20783,B,,2,1,0,2,2
20784,B,,2,2,1,4,0
20785,B,,4,0,0,2,1
20786,B,,2,1,1,4,0
20787,B,,2,2,1,4,0
20788,B,,4,0,0,2,1
20789,B,,2,1,1,4,0
20790,B,,4,0,0,2,1
20791,B,,4,0,0,2,1
20792,B,,2,2,1,4,0
20793,B,,4,0,0,2,1
20794,B,,2,2,1,4,0
20795,B,,2,1,0,2,2
20796,B,,2,2,1,4,0
20797,B,,2,1,1,4,0
20798,B,,4,0,0,2,1
20799,B,,4,0,0,2,1
20800,B,,2,1,0,2,2
20801,B,,2,1,0,2,2
20802,B,,2,1,1,4,0
20803,B,,4,0,0,2,1
20804,B,,2,2,1,4,0
20805,B,,2,1,0,2,2
20806,B,,4,0,0,2,1
20807,B,,4,0,0,2,1
20808,B,,2,1,0,2,2
20809,B,,2,2,1,4,0
20810,B,,4,0,0,2,1
20811,B,,4,0,0,2,1
20812,B,,4,0,0,2,1
20813,B,,2,1,1,4,0
20814,B,,4,0,0,2,1
20815,B,,4,0,0,2,1
20816,B,,2,2,1,4,0
20817,B,,2,1,0,2,2
20818,B,,2,1,0,2,2
20819,B,,2,2,1,4,0
20820,B,,2,2,1,4,0
20821,B,,2,1,0,2,2
20822,B,,4,0,0,2,1
20823,B,,4,0,0,2,1
20824,B,,2,1,1,4,0
20825,B,,2,1,1,4,0
20826,B,,2,1,1,4,0
20827,B,,2,2,1,4,0
20828,B,,4,0,0,2,1
20829,B,,2,2,1,4,0
20830,B,,2,2,1,4,0
20831,B,,2,1,0,2,2
20832,B,,4,0,0,2,1
20833,B,,2,1,1,4,0
20834,B,,2,2,1,4,0
20835,B,,4,0,0,2,1
20836,B,,2,1,1,4,0
20837,B,,4,0,0,2,1
20838,B,,4,0,0,2,1
20839,A,TrackedColla_6_2,4,0,0,2,1
20840,B,,2,1,1,4,0
20841,B,,2,2,1,4,0
20842,B,,2,1,1,4,0
20843,B,,4,0,0,2,1
20844,B,,2,2,1,4,0
20845,B,,4,0,0,2,1
20846,B,,4,0,0,2,1
20847,B,,2,1,1,4,0
20848,B,,4,0,0,2,1
20849,B,,4,0,0,2,1
20850,B,,4,0,0,2,1
20851,B,,2,2,1,4,0
20852,B,,2,2,1,4,0
20853,B,,2,1,1,4,0
20854,B,,4,0,0,2,1
